id,event_type,event_cause,address,latitude,longitude,junction,zone,corridor,start_datetime,end_datetime,requires_road_closure,priority,direction,status,description,police_station,closed_datetime,resolved_datetime,created_by_id,duration_min,start_hour
FKID005741,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694711,77.7006261,unknown,East Zone 1,ORR East 2,,2024-01-18 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005746,planned,construction,"Rajatha Bhavana Road, Dr K Shivaramakarantha Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",13.04974,77.5536767,unknown,North Zone 2,Non-corridor,2024-01-18 03:05:46+00:00,2024-01-18 12:05:46+00:00,False,Low,unknown,closed,White topping work progress,Jalahalli,,,FKUSR00942,540.0,3.0
FKID005749,planned,construction,"Panathur Main Road, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",12.9354212,77.7057568,unknown,East Zone 1,Non-corridor,,2024-01-18 10:05:46+00:00,False,Low,unknown,closed,[LOCATION] railway bridge junction sir,HAL Old Airport,,,FKUSR00369,,
FKID005750,planned,construction,"Panathur Main Road, Vandana Tejyesh, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",12.9355397,77.7059347,unknown,East Zone 1,Non-corridor,,2024-01-19 02:05:46+00:00,False,Low,unknown,closed,White topping work panatur railway bridge towards kadubesanahalli.,HAL Old Airport,,,FKUSR01517,,
FKID005753,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9685753,77.7011831,unknown,East Zone 1,ORR East 2,2024-01-18 21:21:46+00:00,2024-01-19 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,704.0,21.0
FKID005754,planned,public_event,"Kumar Krupa Road, State Government Quarter, Kumara Park East, Seshadripuram, Bengaluru, Karnataka. Pin-560001 (India)",12.9921852,77.5833688,unknown,Central Zone 2,Bellary Road 1,2024-01-18 21:40:46+00:00,2024-01-18 17:30:46+00:00,False,High,unknown,closed,Due to event at [LOCATION]kk road traffic  slowly moving,High ground,,,FKUSR00910,-250.0,21.0
FKID005805,planned,public_event,"Banashankari TTMC, ಮಾರೇನಹಳ್ಳಿ ರಸ್ತೆ, ಶಾಕಂಭರಿನಗರ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560070, India",12.91747438,77.57394791,BanashankariBusStandJunc,South Zone 1,Non-corridor,2023-11-11 22:05:46+00:00,2023-11-12 05:05:46+00:00,True,Low,unknown,closed,[PERSON] Ammanavara Brahma Rathotsava,Jayanagara,,,FKUSR00009,420.0,22.0
FKID005806,planned,public_event,"Banashankari TTMC, ಮಾರೇನಹಳ್ಳಿ ರಸ್ತೆ, ಶಾಕಂಭರಿನಗರ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560070, India",12.91747438,77.57394791,BanashankariBusStandJunc,South Zone 1,Non-corridor,2023-11-11 22:05:46+00:00,2023-11-12 05:05:46+00:00,True,Low,unknown,closed,[PERSON] Ammanavara Brahma Rathotsava,Jayanagara,,,FKUSR00009,420.0,22.0
FKID005833,planned,construction,"Railway Road, Platform Road Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",12.9817242,77.5700018,PlatformRdJunction,Central Zone 2,Non-corridor,2023-11-11 18:05:46+00:00,2023-11-12 10:05:46+00:00,True,Low,unknown,closed,ಸರ್ PF ಜಂಕ್ಷನ್ ಕಡೆಯಿಂದ KFM ಜಂಕ್ಷನ್ ಕಡೆಗೆ ವೈಟ್ TOPPING ಕೆಲಸದ ನಿಮಿತ್ತ ರಸ್ತೆ ಬಂದ್ ಮಾಡಿರುತ್ತಾರೆ.,Sheshadripuram,2023-11-12 08:59:58.578889+00:00,,FKUSR00907,960.0,18.0
FKID005836,planned,construction,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",13.0427611,77.6103677,"VeerannapalyaJunction(BEL,HO)",North Zone 1,ORR North 1,,2023-11-12 05:22:46+00:00,False,High,unknown,closed,BWSSB work in process near SNN apartment towards  [LOCATION] slow moving traffic,Hebbala,,,FKUSR00304,,
FKID005837,planned,construction,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",13.0426969,77.6103967,"VeerannapalyaJunction(BEL,HO)",North Zone 1,ORR North 1,,2023-11-12 02:05:46+00:00,False,High,unknown,closed,[LOCATION] work at veeranapally down ramp towards hebbal sir,Hebbala,,,FKUSR00876,,
FKID005875,planned,construction,"Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.0416928,77.6118382,"VeerannapalyaJunction(BEL,HO)",North Zone 1,ORR North 1,,2023-11-14 06:36:46+00:00,True,High,unknown,closed,Road closed due to BWSSB work,K.G. Halli,,,FKUSR00304,,
FKID005877,planned,construction,"KH Road, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",12.9534302,77.5911341,K H Road-SiddaiahRdJunc(BMTC-BigBazaar),Central Zone 2,Non-corridor,,2023-11-14 11:01:46+00:00,True,Low,unknown,closed,[LOCATION] work progress vehicals slow movement,Wilson Garden,,,FKUSR01370,,
FKID005948,planned,construction,"Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.0416919,77.6118446,"VeerannapalyaJunction(BEL,HO)",North Zone 1,ORR North 1,,2023-11-16 06:30:46+00:00,True,High,unknown,closed,BWSSB WORK IS GOINGON near [LOCATION] service road towards [LOCATION] service road Connecting road is closed,K.G. Halli,,,FKUSR00304,,
FKID005979,planned,vehicle_breakdown,"Suranjan Das Road, HAL Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",12.958055,77.668315,"KuvempuCircleJunc,HAL MainGate",East Zone 2,Old Airport Road,,2023-11-16 20:42:46+00:00,False,High,unknown,closed,18977,HAL Old Airport,,,FKUSR00020,,
FKID006030,planned,construction,"Race Course Road, Madhav Nagar, High Grounds, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",12.98270768,77.57672935,SubbannaJunction,Central Zone 2,Non-corridor,2023-11-20 12:05:46+00:00,2024-01-19 11:35:46+00:00,True,Low,unknown,closed,White Topping Phase 1 at [LOCATION],High ground,,,FKUSR00009,86370.0,12.0
FKID006037,planned,construction,"Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",12.9633032,77.5807995,ShivajiTalkiesJunc,Central Zone 2,Mysore Road,,2023-11-17 13:10:46+00:00,True,High,unknown,closed,Construction,City Market,,,FKUSR01702,,
FKID006074,planned,construction,"Outer Ring Road, MHBCS Layout, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",12.9164396,77.6113131,BTM16thMain-ORR Junc,South Zone 2,Non-corridor,,2023-11-19 12:05:46+00:00,False,Low,unknown,closed,BWSSB WORK  IN PROGRESS,Mico Layout,,,FKUSR01708,,
FKID006091,planned,construction,"MBT Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.0401786,77.624334,Nagavara-ORR Junction,North Zone 1,Hennur Main Road,,2023-11-20 23:11:46+00:00,False,High,unknown,closed,ಮೆಟ್ರೋ ವರ್ಕ್ ಸ್ಲೋ ಮೂವ್ಮೆಂಟ್ sir,Hennuru,,,FKUSR01711,,
FKID006105,planned,public_event,"Dr Rajkumar Puniya Bhoomi Road, FTI Junction, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",13.0232061,77.5333363,FTI Junction(KanteeravaStudio),West Zone 1,Non-corridor,,2023-11-20 13:02:46+00:00,False,Low,unknown,closed,,Yeshwanthpura,,,FKUSR01713,,
FKID006118,planned,construction,"Silk Board Double Decker Flyover, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.9178592,77.6231754,SilkBoardJunc,South Zone 2,ORR East 1,,2023-11-21 08:27:46+00:00,True,High,unknown,closed,ಸರ್ ನಮಸ್ತೆ ಸಿಲ್ಕ್ ಬೋರ್ಡ್ ಸಿಗ್ನಲ್ ನಲ್ಲಿ ಮೆಟ್ರೋ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿರುವುದರಿಂದ ಮೆಟ್ರೋ ಕಡೆಯಿಂದ ರೋಡ್ ಕ್ಲೋಸ್ ಮಾಡಿರುತ್ತಾರೆ ಸರ್ ಟ್ರಾಫಿಕ್ slow ಮೂಮೆಂಟ್ ಇದೆ  sir,Madiwala,,,FKUSR01371,,
FKID006194,planned,construction,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",12.9690897,77.5872201,PoliceCornerJunc,Central Zone 2,Mysore Road,,2023-11-24 08:03:46+00:00,False,High,unknown,closed,HC11752,Halasuru Gate,,,FKUSR00407,,
FKID006207,planned,construction,"ನವರಂಗ್ ಜಂಕ್ಷನ್, ಡಾ|| ರಾಜ್-ಕುಮಾರ್ ರಸ್ತೆ, ಗಾಯತ್ರಿನಗರ, ಗಾಯತ್ರಿ ನಗರ, ಬೆಂಗಳೂರು ಪಶ್ಚಿಮ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560021, India",12.99819784,77.55306959,NavarangTheatreJunction,West Zone 1,West of Chord Road,2023-11-27 12:05:46+00:00,2024-05-07 12:05:46+00:00,True,High,unknown,active,White Topping work at Dr. [PERSON].,Rajajinagar,,,FKUSR00009,233280.0,12.0
FKID006210,planned,construction,"ಕೋಣನಕುಂಟೆ ಉತ್ತರಹಳ್ಳಿ ರಸ್ತೆ, Vasanthapura, ಉತ್ತರಹಳ್ಳಿ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560061, India",12.90572474,77.54278064,UttarahalliJunction,South Zone 1,Non-corridor,2023-12-02 23:05:46+00:00,2023-12-03 10:05:46+00:00,True,Low,unknown,closed,"[PERSON]
at [LOCATION].",K.S. Layout,,,FKUSR00009,660.0,23.0
FKID006248,planned,public_event,"Bengaluru Bellary Road, Farah Seven, Sri Rajarajeshwari Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",13.1463017,77.6183496,HunsemarammanahalliJunction,unknown,Bellary Road 2,,2023-11-27 09:35:46+00:00,False,High,unknown,closed,,Chikkajala,,,FKUSR00344,,
FKID006283,planned,public_event,"Anepalya, Hosur Road, Vinayakanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560047, India",12.95236447,77.60536618,AnepalyaJunc,Central Zone 1,Hosur Road,2023-12-04 07:05:46+00:00,2023-12-04 22:05:46+00:00,True,High,unknown,closed,Hosur - Lushkar Road Rathasapthami,Ashok Nagar,,,FKUSR00009,900.0,7.0
FKID006314,planned,procession,"Kasturba Road, Cubbonpet, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India",12.96781849,77.58867461,HudsonCircle,Central Zone 2,Mysore Road,2024-01-07 18:05:46+00:00,2024-01-07 22:05:46+00:00,True,High,unknown,closed,Police Marathon 2026,Halasuru Gate,,,FKUSR00009,240.0,18.0
FKID006315,planned,procession,"KR Circle, Old Post Office Road, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",12.9760586,77.58741676,K R Circle,Central Zone 2,Non-corridor,2024-01-07 18:05:46+00:00,2024-01-07 22:05:46+00:00,True,Low,unknown,closed,Police Marathon 2026,Cubbon Park,,,FKUSR00009,240.0,18.0
FKID006376,planned,construction,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",13.0469855,77.5915374,HebbalFlyoverJunc,North Zone 1,Bellary Road 1,,2023-11-30 12:40:46+00:00,False,High,unknown,closed,Nhi road cleaning work sir tw airport Hebbal down ramp,Kodigehalli,,,FKUSR00005,,
FKID006401,planned,public_event,"Old Airport Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.96067984,77.6415265,DomlurWaterTank,Central Zone 1,Old Airport Road,,2023-12-01 12:05:46+00:00,True,High,unknown,closed,Regarding of Lim-01 movement there will be a traffic congestion..so that take alternative routs kindly co-operate,Halasur,,,FKUSR01721,,
FKID006434,planned,construction,"Mahatma Gandhi Road, Prestige Meridian, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9738007,77.6128385,WebbsCircle,Central Zone 1,Old Madras Road,,2023-12-09 22:37:46+00:00,False,High,unknown,closed,[LOCATION] work progressing,Ashok Nagar,2023-12-03 01:04:04.457870+00:00,,FKUSR01004,,
FKID006440,planned,construction,"Handrihalli Main Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",13.009805,77.5060113,Peenya2ndStageBusStand,West Zone 1,Non-corridor,,2023-12-05 00:36:46+00:00,False,Low,unknown,closed,,Peenya,,,FKUSR00034,,
FKID006473,planned,procession,"RK Road Number 7, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",13.0661392,77.5930153,Batrayanapura(Amrutahalli)Junction,North Zone 1,Bellary Road 2,,2023-12-04 06:34:46+00:00,True,High,unknown,closed,[PERSON] ರವರ ನೇತೃತ್ವದಲ್ಲಿ ಸುಮಾರು 300 ಜನ ಪ್ರೋಸೆಷನ್ ಮಾಡುತ್ತಿದ್ದಾರೆ ಬ್ಯಾಟರಾಯನಪುರ ಹತ್ತಿರ ಏರ್ಪೋರ್ಟ್ ಕಡೆಗೆ ಸರ್ವಿಸ್ ರಸ್ತೆಯನ್ನು ಕ್ಲೋಸ್ ಮಾಡಿ ರುತ್ತೇವೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಆಗದಂತೆ ಮೇನ್ ರೋಡಿಗೆ ಡ್ರೈ ವರ್ಷನ್ ಮಾಡುತ್ತಿದ್ದೇವೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ sir,Kodigehalli,,,FKUSR00005,,
FKID006486,planned,construction,"Domlur Inner Ring Road, Srinivagilu Junction, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",12.9386484,77.6346265,Srinivagilu(Ejipura)Junc,Central Zone 1,IRR(Thanisandra road),,2023-12-09 22:48:46+00:00,False,High,unknown,closed,"ಈಜಿಪುರ ಫ್ಲೈಓವರ್ ವರ್ಕ್ ಡೌನ್ ರಂಪ ರಿಟರ್ನಿಂಗ್ ವಾಲ್ ಕೆಲಸ ನಡೆಯಲು ರೋಡ್ ಕಟಿಂಗ್ ಮಾಡಿದ್ದೂ, ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಇರುವುದು.. ಸರ್",Ashok Nagar,,,FKUSR00375,,
FKID006547,planned,public_event,"Hosur Road, Global Tech Park, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",12.9364185,77.6063347,Marigowda-TavarkereRdJunc,South Zone 2,Non-corridor,,2023-12-07 00:05:46+00:00,False,Low,unknown,closed,Ethnic day event at Christ pu university. Traffic movement from Christ University towards Dairy circle is  slow.,Mico Layout,,,FKUSR00213,,
FKID006581,planned,public_event,"Hosur Road, Bren Optimus, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",12.9364366,77.6063688,Marigowda-TavarkereRdJunc,South Zone 2,Non-corridor,,2023-12-08 00:12:46+00:00,False,Low,unknown,closed,Slow moving traffic from Christ University towards Dairy circle due ethnic day event,Mico Layout,,,FKUSR00213,,
FKID006593,planned,construction,"HAL Airport Road, Kundanahalli Gate Junction, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9556341,77.7155545,KundanahalliGateJunc,East Zone 1,Varthur Road,,2023-12-08 06:05:46+00:00,False,High,unknown,closed,BBMP foot path Work progress at near by kundalahalli Towords BEML lay out ITPL MAIN road traffic is slove movement sir.,Whitefield,,,FKUSR00211,,
FKID006594,planned,construction,"ITPL Main Road, Kundanahalli Gate Junction, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9563482,77.7148885,KundanahalliGateJunc,East Zone 1,Varthur Road,,2023-12-08 06:05:46+00:00,False,High,unknown,closed,BBMP FOOT path work progress at ITPL main Road near [LOCATION].,HAL Old Airport,,,FKUSR00211,,
FKID006620,planned,construction,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",12.8993805,77.6006482,BilekahalliJunc,South Zone 2,Bannerghata Road,,2023-12-08 19:05:46+00:00,True,High,unknown,closed,[LOCATION] work start at [LOCATION],Mico Layout,2023-12-08 18:41:00.770112+00:00,,FKUSR01788,,
FKID006633,planned,public_event,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",13.1908827,77.6457956,SadahalliGateJunc(AirportRd),unknown,Bellary Road 2,,2023-12-08 22:41:46+00:00,False,High,unknown,closed,ನಮಸ್ತೆ ಸರ್ ಚಿಕ್ಕಜಾಲ ಸಂಚಾರ ಸರಹದ್ದಿನಲ್ಲಿ ಕ್ಲಾಕ್ ಎಕ್ಸಿಟಿಕಾ ಹೋಟೆಲ್ನಲ್ಲಿ ಸುಮಾರು ವಾಹನಗಳು ಎಲ್ಲಾ ಕಡೆಯಿಂದ ಬರುತ್ತಿರುವುದರಿಂದ ಸಂಚಾರ ವಿಧಾನ ಗತಿಯಲ್ಲಿ ಹೋಗುತ್ತಿದೆ,Chikkajala,,,FKUSR01790,,
FKID006635,planned,public_event,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",13.1906979,77.6456185,SadahalliGateJunc(AirportRd),unknown,Bellary Road 2,,2023-12-09 10:46:46+00:00,False,High,unknown,closed,ನಮಸ್ತೆ ಸರ್ ಚಿಕ್ಕಜಾಲ ಸಂಚಾರ ಸರಹದಿನಲ್ಲಿ ಕ್ಲಾಕ್ ಎಕ್ಸಿಟಿಗಾ ಹೋಟೆಲ್ನಲ್ಲಿ ಮೆಡಿಕಲ್ ಇವೆಂಟ್ ಇರುವುದರಿಂದ ಎಲ್ಲಾ ಕಡೆಯಿಂದ ವಾಹನಗಳು ಬರುತ್ತಿರುವುದರಿಂದ ಏರ್ಪೋರ್ಟ್ ರೋಡ್ ಸಾಧಳಿಗೆ ಜಂಕ್ಷನ್ ಸಂಚಾರ ನಿಧಾನಗತಿಯಲ್ಲಿ ತೆರಳುತ್ತಿದೆ,Chikkajala,,,FKUSR01790,,
FKID006638,planned,public_event,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",13.1909322,77.6458777,SadahalliGateJunc(AirportRd),unknown,Bellary Road 2,,2023-12-08 22:09:46+00:00,False,High,unknown,closed,,Chikkajala,,,FKUSR00666,,
FKID006639,planned,public_event,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",13.1909815,77.6460922,SadahalliGateJunc(AirportRd),unknown,Bellary Road 2,,2023-12-10 22:15:46+00:00,False,High,unknown,closed,,Chikkajala,,,FKUSR00666,,
FKID006645,planned,construction,"Trinity, 65, ಲಾಜರ್ ರಸ್ತೆ, ಲಾಜರ್ ಬಡಾವಣೆ, ಫ್ರೇಜರ್ ಟೌನ್, ಮಾರುತಿ ಸೇವಾ ನಗರ, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560005, India",13.00353423,77.6195401,HennurRd-DavisRdJunction,North Zone 1,Airport New South Road,2023-12-08 12:05:46+00:00,2024-01-22 11:35:46+00:00,True,High,unknown,closed,White Topping work at [LOCATION].,Pulikeshinagar(F.Town),,,FKUSR00009,64770.0,12.0
FKID006647,planned,construction,"Subedar Chatram Road, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",12.98872458,77.57410491,SubedarChatramRd near SheshadripuramPS,Central Zone 2,Non-corridor,2023-12-09 00:05:46+00:00,2026-11-09 11:35:46+00:00,True,Low,unknown,active,Permanent right turn is restricted from swastik junction to Sheshadripuram PS Junction.,Sheshadripuram,,,FKUSR00009,1535730.0,0.0
FKID006648,planned,construction,"Subedar Chatram Road, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",12.98872458,77.57410491,SubedarChatramRd near SheshadripuramPS,Central Zone 2,Non-corridor,2023-12-09 00:05:46+00:00,2026-11-09 11:35:46+00:00,True,Low,unknown,active,Permanent right turn is restricted from swastik junction to Sheshadripuram PS Junction.,Sheshadripuram,,,FKUSR00009,1535730.0,0.0
FKID006650,planned,public_event,"Link Road, Sri Jagadguru Renukacharya Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",12.9832488,77.5605833,RajajinagarEntranceJunction,West Zone 2,Non-corridor,,2023-12-09 03:22:46+00:00,False,Low,unknown,closed,,Rajajinagar,,,FKUSR01713,,
FKID006666,planned,public_event,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",12.9680759,77.6063041,OldPoliceStation-Ashoknagar,Central Zone 1,Mysore Road,,2023-12-09 23:20:46+00:00,False,High,unknown,closed,BMTC electric vehicle offlode,Ashok Nagar,,,FKUSR01792,,
FKID006696,planned,construction,,13.0416105,77.6118695,"VeerannapalyaJunction(BEL,HO)",North Zone 1,ORR North 1,,2023-12-11 10:05:46+00:00,False,High,unknown,closed,Road work,K.G. Halli,,,FKUSR01801,,
FKID006703,planned,procession,"1st Main Road, Krishna Reddy Layout, Virat Nagar, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",12.9062833,77.6271617,Bommanahalli,South Zone 2,Hosur Road,,2023-12-10 20:00:46+00:00,False,High,unknown,closed,ಹಿಂದೂ ಸಮಾಜೋತ್ಸವ ಪ್ರಯುಕ್ತ ಜಾತ ಇರುವುದರಿಂದ ಬೊಮ್ಮನಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಇಂದ ಕೊಡಿ ಚಿಕ್ಕನಹಳ್ಳಿ ಜಂಕ್ಷನ್ ವರೆಗೂ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ ಇರುತ್ತೆ,Madiwala,,,FKUSR00227,,
FKID006716,planned,construction,"Loop Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9831901,77.576514,SubbannaJunction,Central Zone 2,Non-corridor,,2023-12-12 06:05:46+00:00,False,Low,unknown,closed,Old [PERSON] office circle near [LOCATION] water pipeline work progressing traffic slow movment,High ground,,,FKUSR00860,,
FKID006763,planned,construction,"Alleluia, 17/3, Davis Road, Balaji Layout, Cooke Town, Maruthi Seva Nagara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",13.00276995,77.62205239,HennurRd-DavisRdJunction,North Zone 1,Airport New South Road,2023-12-13 21:05:46+00:00,,True,High,south,closed,Road blockage in hutchnis road,Pulikeshinagar(F.Town),,,FKUSR00009,,21.0
FKID006784,planned,construction,"Sri Narsimha Rao Road, Sri Narasimharaja Square, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",12.9671027,77.588061,UlsoorGateJunc,Central Zone 2,Mysore Road,,2023-12-14 04:51:46+00:00,True,High,unknown,closed,,Halasuru Gate,,,FKUSR00965,,
FKID006792,planned,construction,"Richmond Road, Monsignor Dsouza Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",12.96707,77.6109833,D'SouzaCircle,Central Zone 1,Non-corridor,,2023-12-14 20:43:46+00:00,False,Low,unknown,closed,,Ashok Nagar,,,FKUSR00068,,
FKID006806,planned,public_event,"New Mission Road, 560027, Sampangi Rama Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",12.96111871,77.5874234,PurnimaTheaterJunc,Central Zone 2,Non-corridor,2023-12-15 01:59:46+00:00,2023-12-17 03:00:46+00:00,False,Low,south_west,closed,test,Halasuru Gate,,,FKUSR00881,2941.0,1.0
FKID006807,planned,protest,"Corporation Circle, 560002, Nagarathpete, Bengaluru, Bengaluru Urban, Karnataka, India",12.96767351,77.58722674,PoliceCornerJunc,Central Zone 2,Mysore Road,,2023-12-29 04:20:46+00:00,False,High,north_east,closed,[PERSON],Halasuru Gate,,,FKUSR00881,,
FKID006815,planned,construction,"Outer Ring Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",12.9267035,77.6784255,"Bellandur Junction, Outer ring road",East Zone 1,ORR East 1,,2023-12-15 04:40:46+00:00,True,High,unknown,closed,Break down,Bellandur,,,FKUSR01816,,
FKID006834,planned,construction,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.0418676,77.5941076,HebbalFlyoverJunc,North Zone 1,ORR North 1,,2023-12-15 23:05:46+00:00,False,High,unknown,closed,Bethal church hebbal,Hebbala,2023-12-15 22:01:22.621625+00:00,,FKUSR00876,,
FKID006838,planned,procession,"11th Main Road, Sobha Opal Apartment, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",12.9202334,77.589433,MarenahalliRd-18thMainRdJunc,South Zone 1,Non-corridor,,2023-12-15 21:11:46+00:00,False,Low,unknown,closed,Slow traffic moment ಸರ್,Jayanagara,,,FKUSR00116,,
FKID006894,planned,construction,"Gold Orchid, 19, Hutchins Main Road, D'Costa Square, Cooke Town, Maruthi Seva Nagara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560084, India",13.00271757,77.62213905,HennurRd-DavisRdJunction,North Zone 1,Airport New South Road,,2027-11-09 11:35:46+00:00,True,High,south,active,Permanent road blockage regulation,Pulikeshinagar(F.Town),,,FKUSR00009,,
FKID006996,planned,construction,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",13.0169614,77.5604211,MS RamaiahJunc(TollGate),West Zone 2,Tumkur Road,,2023-12-18 20:39:46+00:00,False,High,unknown,closed,White tapping on this above location,Yeshwanthpura,,,FKUSR00229,,
FKID007012,planned,public_event,"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",12.9730328,77.5391616,VijayanagarBusStandJunction,West Zone 2,West of Chord Road,,2023-12-19 03:24:46+00:00,False,High,unknown,closed,Break down,Vijayanagara,,,FKUSR01833,,
