id,event_type,event_cause,address,latitude,longitude,junction,zone,corridor,start_datetime,end_datetime,requires_road_closure,priority,direction,status,description,veh_type,police_station,closed_datetime,resolved_datetime,resolved_at_address,resolved_at_latitude,resolved_at_longitude,created_by_id,duration_min,start_hour
FKID000806,unplanned,vehicle_breakdown,"Mumbai Bengaluru Highway, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",13.0454251,77.5071765,unknown,unknown,Tumkur Road,2024-02-09 07:32:32.739000+00:00,,False,High,unknown,closed,Starting problem off road  service road incoming side traffic movement one side and main track,bmtc_bus,Chikkabanavara,,,,,,FKUSR00150,,7.0
FKID000807,unplanned,others,"Sri Ramana Maharshi Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",13.01608,77.5840883,unknown,unknown,Bellary Road 1,2024-03-11 18:29:46.603000+00:00,,False,High,unknown,closed,"taralabalu income side, [LOCATION] passing lorry, starting problem offload near [LOCATION] underpass, now traffic no problem.",unknown,Sadashivanagar,2024-03-11 19:02:18.824614+00:00,,,,,FKUSR00514,32.5,18.0
FKID000808,unplanned,water_logging,"Dr Ambedkar Road, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.976771,77.5887083,unknown,unknown,Non-corridor,2024-03-11 19:18:39.165000+00:00,,False,Low,unknown,closed,c r circle to m c bilding,unknown,Cubbon Park,2024-03-20 07:57:48.386651+00:00,,,,,FKUSR00515,12279.2,19.0
FKID000809,unplanned,tree_fall,"Thindlu Main Road, Thindlu, Bengaluru, Karnataka. Pin-560097 (India)",13.0701371,77.5650858,unknown,unknown,Non-corridor,2024-02-09 12:21:21.394000+00:00,,False,Low,unknown,closed,Tindlu circle towards [LOCATION] circle ಕಡೆಗೆ canter ಮೇಲೆ ಮರ ಬಿದ್ದಿರುತ್ತದೆ ಪಾದಚಾರಿ ಮೇಲೆ ಮರದ ಕೊಂಬೆ ಬಿದ್ದು ಪಾದಚಾರಿಗೆ [PERSON] ಆಸ್ಪತ್ರೆಗೆ ಕಳುಹಿಸಲಾಗಿದೆ ಸರ್,unknown,Kodigehalli,,,,,,FKUSR00398,,12.0
FKID000810,unplanned,construction,"13th Cross Road, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",12.9161006,77.6324548,unknown,unknown,ORR East 1,2024-03-11 18:47:54.948000+00:00,,True,High,unknown,active,KBR work for senatory pipe sir,unknown,HSR Layout,,,,,,FKUSR00516,,18.0
FKID000811,unplanned,water_logging,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",12.9811874,77.570631,unknown,unknown,Non-corridor,2024-03-11 19:11:29.981000+00:00,,True,Low,unknown,active,ಸರ್ ನಮಸ್ತೆ ವಾಟರ್ ಲಾಗಿಂಗ್ ಕೊಡೆ [LOCATION] ಪಾಸ್ ಸರ್,unknown,Sheshadripuram,,,,,,FKUSR00517,,19.0
FKID000812,unplanned,water_logging,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",13.0102627,77.6977411,unknown,unknown,Non-corridor,2024-03-11 19:15:41.862000+00:00,,False,Low,unknown,active,water logging in GRT junction.,unknown,K.R. Pura,,,,,,FKUSR00518,,19.0
FKID000813,unplanned,water_logging,"Sri ML Subbaraju Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9712301,77.5977831,unknown,unknown,Non-corridor,2024-03-11 19:20:09.322000+00:00,,False,Low,unknown,active,water logging in coffee day junction,unknown,Cubbon Park,,,,,,FKUSR00519,,19.0
FKID000814,unplanned,water_logging,"Ali Asker Cross Road, Ali Askar Road Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.983221,77.5924218,unknown,unknown,CBD 2,2024-03-11 19:19:43.983000+00:00,,False,High,unknown,active,[PERSON],unknown,Cubbon Park,,,,,,FKUSR00520,,19.0
FKID000815,unplanned,vehicle_breakdown,"Outer Ring Road, Bahubali Nagar, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",13.0431929,77.5518135,unknown,unknown,ORR North 2,2024-02-09 18:55:54.744000+00:00,,False,High,unknown,closed,starting problem,bmtc_bus,Jalahalli,,,,,,FKUSR00521,,18.0
FKID000817,unplanned,tree_fall,"Thindlu Main Road, Thindlu, Bengaluru, Karnataka. Pin-560097 (India)",13.0702135,77.5650728,unknown,unknown,Non-corridor,2024-02-09 12:22:25.867000+00:00,,False,Low,unknown,closed,Tindlu circle towards [LOCATION] circle ಕಡೆಗೆ canter ಮೇಲೆ ಮರ ಬಿದ್ದಿರುತ್ತದೆ ಪಾದಚಾರಿ ಮೇಲೆ ಮರದ ಕೊಂಬೆ ಬಿದ್ದು ಪಾದಚಾರಿಗೆ [PERSON] ಆಸ್ಪತ್ರೆಗೆ ಕಳುಹಿಸಲಾಗಿದೆ ಸರ್,unknown,Yelahanka,2024-02-09 18:20:43.165673+00:00,,,,,FKUSR00182,358.3,12.0
FKID000818,unplanned,vehicle_breakdown,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",13.0082792,77.694241,unknown,unknown,Non-corridor,2024-02-09 16:50:06.769000+00:00,,False,Low,unknown,closed,Vehicle off-road due to vaccum cable cut at devasandra market towards city,heavy_vehicle,K.R. Pura,2024-02-09 18:25:19.206039+00:00,,,,,FKUSR00523,95.2,16.0
FKID000819,unplanned,vehicle_breakdown,"Bellary Road, Muneshwara Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",13.1007763,77.5993401,unknown,unknown,Bellary Road 2,2024-02-09 19:01:49.929000+00:00,,False,High,unknown,closed,LGV offroad@ on flyover kogilu upramp towards airport sir,lcv,Yelahanka,,,,,,FKUSR00182,,19.0
FKID000820,unplanned,water_logging,"Whitefield Main Road, Shree Sai Harshaa Tower, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.9591687,77.7465274,unknown,unknown,Varthur Road,2024-03-11 19:23:58.863000+00:00,,True,High,unknown,active,watet logging due to rain,unknown,Whitefield,,,,,,FKUSR00524,,19.0
FKID000821,unplanned,vehicle_breakdown,"Hosur Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.8558596,77.6643521,unknown,unknown,Non-corridor,2024-02-09 19:06:11.723000+00:00,,False,Low,unknown,closed,ಕೊನಪ್ಪನ ಅಗ್ರಹಾರ ಸಿಗ್ನಲ್ ಟು ವರ್ಡ್ ಬೆಂಗಳೂರು ಸಿಟಿ ಸರ್.,heavy_vehicle,Electronic City,2024-02-09 19:44:24.313467+00:00,,,,,FKUSR00123,38.2,19.0
FKID000822,unplanned,others,"Mumbai Bengaluru Highway, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",13.01862439,77.55800419,unknown,unknown,Tumkur Road,2024-02-09 20:09:57.051000+00:00,,False,High,unknown,closed,passenger auto line for LPG gas sir HMT main road,unknown,Yeshwanthpura,2024-03-08 20:46:31.135275+00:00,,,,,FKUSR00458,40356.6,20.0
FKID000823,unplanned,pot_holes,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",12.8996615,77.6008692,unknown,unknown,Bannerghata Road,2024-02-09 21:25:07.114000+00:00,,False,High,unknown,closed,infrontof [PERSON] temple [PERSON] sir,unknown,Mico Layout,2024-02-10 22:12:19.253775+00:00,,,,,FKUSR00025,1487.2,21.0
FKID000824,unplanned,vehicle_breakdown,"Raja Ram Mohan Roy Road, SKAV 909, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9668588,77.5948388,unknown,unknown,Mysore Road,2024-02-09 19:10:26.633000+00:00,,False,High,unknown,closed,ಬ್ರೇಕ್ ಡೌನ್,bmtc_bus,Halasuru Gate,2024-02-09 19:30:49.539483+00:00,,,,,FKUSR00525,20.4,19.0
FKID000825,unplanned,vehicle_breakdown,"Outer Ring Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",13.0002709,77.6760265,unknown,unknown,ORR East 2,2024-02-09 19:24:00.290000+00:00,,False,High,unknown,closed,break down near railway station k r pura towards m d pura,truck,Banaswadi,,,,,,FKUSR00526,,19.0
FKID000826,unplanned,water_logging,"HAL Airport Road, Gayathri Ocean Blue, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",12.9554994,77.7176068,unknown,unknown,Varthur Road,2024-03-11 20:08:25.226000+00:00,,False,High,unknown,closed,within 30 minutes normal sir,unknown,Whitefield,2024-03-12 20:52:25.342464+00:00,,,,,FKUSR00431,1484.0,20.0
FKID000827,unplanned,construction,"Berlie Street, Langford Town, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",12.9584994,77.6017538,unknown,unknown,Non-corridor,2024-02-09 21:35:10.199000+00:00,,True,Low,unknown,closed,ಬೋರ್ ವೆಲ್ [LOCATION] ಇದೆ ಸರ್ ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್,unknown,Ashok Nagar,2024-02-13 22:35:24.569431+00:00,,,,,FKUSR00449,5820.2,21.0
FKID000828,unplanned,accident,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",12.9350306,77.6918587,unknown,unknown,ORR East 1,2024-02-09 22:55:15.249000+00:00,,False,High,unknown,closed,ನಮಸ್ಕಾರ ಸರ್ ಸೆಸ್ನಾ ಜಂಕ್ಷನ್ ಇಂದ ವೆಲ್ಸ್ ಫಾರ್ಗೋ ಜಂಕ್ಷನ್ ಕಡೆಗೆ [PERSON] ರಸ್ತೆಯಲ್ಲಿ  ಸೆಲ್ಫ್ ಆಕ್ಸಿಡೆಂಟಾಗಿ  ವಾನ ಡ್ಯಾಮೇಜ್ ಆಗಿರುತ್ತದೆ  [PERSON] ಯಾವುದೇ ಗಾಯವಾಗಿರುವುದಿಲ್ಲ  ವಾಹನ ಮಾತ್ರ  ಜಗನ್ ಗೊಂಡಿರುತ್ತದೆ ಟ್ರಾಫಿಕ್ ಸ್ವಲ್ಪ ನಿಧಾನಕ್ಕೆ ಇರುತ್ತದೆ ಮೇಡಂ,unknown,HAL Old Airport,2024-02-09 23:47:59.953457+00:00,,,,,FKUSR00198,52.7,22.0
FKID000829,unplanned,others,"MBT Road, Tin Factory Junction, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",12.996365,77.6693982,unknown,unknown,ORR North 1,2024-03-11 20:21:12.270000+00:00,,False,High,unknown,closed,starting problem,unknown,Mahadevapura,2024-03-11 20:22:14.299433+00:00,,,,,FKUSR00527,1.0,20.0
FKID000830,unplanned,others,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",13.0415544,77.5476039,unknown,unknown,ORR North 2,2024-03-11 20:28:23.225000+00:00,,False,High,unknown,closed,mes road towards [LOCATION] uturn due to technical issue traffic one side movement sir,unknown,Jalahalli,2024-04-02 05:00:46.044776+00:00,,,,,FKUSR00528,30752.4,20.0
FKID000831,unplanned,vehicle_breakdown,"Sadahalli Toll Plaza, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",13.19304,77.6503512,unknown,unknown,Non-corridor,2024-02-09 22:57:20.880000+00:00,,False,Low,unknown,closed,ನಮಸ್ತೆ ಸರ್ ಸಾದಳ್ಳಿ ಟೋಲ್ ಹತ್ತಿರ ಟುವರ್ಡ್ಸ್ ದೇವನಹಳ್ಳಿ ಕಡೆಗೆ ಲಾರಿ ಗೂಡ್ಸ್ ವೆಹಿಕಲ್ ವೆಹಿಕಲ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ನಿಂತಿರುತ್ತದೆ ಟ್ರಾಫಿಕ್ ಮೂವ್ಮೆಂಟ್ಗೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ಸಾರ್ 🙏🏼,truck,Chikkajala,2024-02-09 23:51:12.625793+00:00,,,,,FKUSR00344,53.9,22.0
FKID000832,unplanned,vehicle_breakdown,"NH 275, Rangegowdanadoddi, Bengaluru, Karnataka. Pin-560002 (India)",12.9661358,77.586864,unknown,unknown,Mysore Road,2024-03-11 20:30:27.212000+00:00,,False,High,unknown,closed,BMTC bus off road due to starting problem,bmtc_bus,Halasuru Gate,,,,,,FKUSR00529,,20.0
FKID000833,unplanned,accident,"Mumbai Bengaluru Highway, Prestige Jindal City, Chikkabidarakallu, Bengaluru, Karnataka. Pin-560073 (India)",13.0515281,77.4880298,unknown,unknown,Non-corridor,2024-03-11 19:28:35.808000+00:00,,False,Low,unknown,closed,self accident,unknown,No Police Station,,,,,,FKUSR00507,,19.0
FKID000835,unplanned,construction,"Nagarabhavi Main Road, Magadi Chord Road Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",12.9757819,77.5387044,unknown,unknown,West of Chord Road,2024-02-10 00:51:15.818000+00:00,,True,High,unknown,active,road wait tapping work going,unknown,Vijayanagara,,,,,,FKUSR00530,,0.0
FKID000836,unplanned,water_logging,"Dr Rajgopal Road, Whispering Meadows, Dollars Colony, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",13.0467038,77.5719801,unknown,unknown,ORR North 2,2024-03-11 20:47:26.093000+00:00,,False,High,unknown,active,water logging in railway underpass near [LOCATION] u turn [LOCATION] road sir,unknown,Kodigehalli,,,,,,FKUSR00026,,20.0
FKID000837,unplanned,others,"Mumbai Bengaluru Highway, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",13.0401125,77.5181917,unknown,unknown,Tumkur Road,2024-02-10 01:05:42.510000+00:00,,False,High,unknown,active,in [LOCATION] outgoing sir,unknown,Chikkabanavara,,,,,,FKUSR00476,,1.0
FKID000838,unplanned,pot_holes,"Vanivilas Road, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",12.9481385,77.5736876,unknown,unknown,Non-corridor,2024-03-11 20:50:21.305000+00:00,,False,Low,unknown,active,,unknown,Basavanagudi,,,,,,FKUSR00341,,20.0
FKID000839,unplanned,vehicle_breakdown,"Old Madras Road, NGEF Layout, Benaiganahalli, Bengaluru, Karnataka. Pin-560038 (India)",12.9888806,77.6528231,unknown,unknown,Old Madras Road,2024-02-09 23:29:39.489000+00:00,,False,High,unknown,closed,starting problem,bmtc_bus,Banaswadi,,,,,,FKUSR00531,,23.0
FKID000840,unplanned,vehicle_breakdown,"Mumbai Bengaluru Highway, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",13.0399719,77.5181188,unknown,unknown,Tumkur Road,2024-02-10 01:07:03.731000+00:00,,False,High,unknown,closed,in [LOCATION] outgoing,truck,Peenya,,,,,,FKUSR00476,,1.0
FKID000841,unplanned,vehicle_breakdown,"HAL Airport Road, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9568791,77.7010188,unknown,unknown,Varthur Road,2024-03-11 20:46:39.120000+00:00,,False,High,unknown,closed,,heavy_vehicle,HAL Old Airport,2024-03-11 21:49:17.876820+00:00,,,,,FKUSR00532,62.6,20.0
FKID000842,unplanned,others,"Risaldar Street, VV Giri Colony, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",12.9853267,77.5745933,SubedarChatramRd near SheshadripuramPS,unknown,Non-corridor,2024-01-22 02:43:31.174000+00:00,,True,Low,unknown,closed,Ramjan festival grocerry distribution. Advocate ismathpasha Association,unknown,Sheshadripuram,2024-03-11 21:15:47.089154+00:00,,,,,FKUSR00533,71672.3,2.0
FKID000843,unplanned,vehicle_breakdown,"Outer Ring Road, Iblur Village, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",12.9217117,77.6607233,unknown,unknown,ORR East 1,2024-03-11 21:15:50.667000+00:00,,False,High,unknown,closed,due to clutch plate problem,private_bus,Bellandur,2024-03-11 21:17:07.339954+00:00,,,,,FKUSR00040,1.3,21.0
FKID000844,unplanned,vehicle_breakdown,"Old Mysore Road, Officers Quarters, MG Railway Colony, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",12.9822698,77.5674251,unknown,unknown,Non-corridor,2024-03-11 21:19:32.689000+00:00,,False,Low,unknown,closed,starting problem,ksrtc_bus,Sheshadripuram,2024-03-11 22:18:14.510628+00:00,,,,,FKUSR00226,58.7,21.0
FKID000845,unplanned,vehicle_breakdown,"Bull Temple Road, Chamrajpet 5th Main Junction, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",12.957054,77.567463,unknown,unknown,Non-corridor,2024-03-11 21:14:14.812000+00:00,,False,Low,unknown,closed,BMTC bus vehicle breakdown at 5th Main Chamrajpet junction,bmtc_bus,V.V.Puram (C.Pet),2024-03-11 22:29:15.955600+00:00,,,,,FKUSR00534,75.0,21.0
FKID000846,unplanned,road_conditions,"9th Cross Road, Jeevan Mitra Apartment, Jeevan Sathi Colony, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",12.9105663,77.5825215,unknown,unknown,Non-corridor,2024-03-11 21:05:57.829000+00:00,,False,Low,unknown,closed,[PERSON] sir R v trds ig circle bad road condition sir,unknown,J.P. Nagar,2024-04-05 08:17:27.571757+00:00,,,,,FKUSR00051,35231.5,21.0
FKID000847,unplanned,vehicle_breakdown,"MBT Road, Vars Notting Hill, Hoysala Nagar, Ramamurthi Nagar, Bengaluru, Karnataka. Pin-560016 (India)",13.0158541,77.6623672,unknown,unknown,ORR North 1,2024-03-11 18:55:51.447000+00:00,,False,High,unknown,closed,Hgv vehicle off road towerds Horamavu orr,truck,Banaswadi,,,,,,FKUSR00535,,18.0
FKID000848,unplanned,water_logging,"Thanisandra Main Road, Manjunatha Layout, Nagavara, Bengaluru, Karnataka. Pin-560077 (India)",13.0423817,77.62509,unknown,unknown,Hennur Main Road,2024-02-10 01:09:33.802000+00:00,,False,High,unknown,closed,ನಮಸ್ತೆ ಸರ್ ನಾಗವಾರ ಟುವರ್ಡ್ ತಣಿಸಂದ್ರ ಕಡೆ ಹೋಗುವ ಮಾರ್ಗದಲ್ಲಿ ರಸ್ತೆಯ ಮೇಲೆ ಚರಂಡಿಯ ನೀರು ಹರಿದು ಬರುತ್ತಿದ್ದು ರಸ್ತೆಯ ತುಂಬಿ ಹೋಗಿದೆ ವಾಹನ ಸಂಚಾರಕ್ಕೆ ತೊಂದರೆ ಉಂಟಾಗುತ್ತದೆ ನಮಸ್ತೆ ಸರ್ ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್,unknown,Hennuru,2024-02-24 06:45:20.985686+00:00,,,,,FKUSR00310,20495.8,1.0
FKID000849,unplanned,congestion,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",12.981184,77.5706454,unknown,unknown,Non-corridor,2024-03-11 19:13:50.997000+00:00,,True,Low,unknown,closed,ಸರ್ ನಮಸ್ತೆ ವಾಟರ್ ಲಾಗಿಂಗ್ ಕೊಡೆ [LOCATION] ಪಾಸ್ ಸರ್,unknown,Sheshadripuram,,,,,,FKUSR00517,,19.0
FKID000850,unplanned,vehicle_breakdown,"2nd Cross Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.0286194,77.6321205,unknown,unknown,Airport New South Road,2024-03-11 19:05:36.225000+00:00,,False,High,unknown,closed,vehicle skid falldowwn near malbar ring road hbr layout,lcv,Hennuru,,,,,,FKUSR00536,,19.0
FKID000851,unplanned,vehicle_breakdown,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9898992,77.5928694,unknown,unknown,Non-corridor,2024-03-11 18:56:15.973000+00:00,,False,Low,unknown,closed,staring lock,bmtc_bus,High ground,,,,,,FKUSR00537,,18.0
FKID000852,unplanned,vehicle_breakdown,"Mysore Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",12.9572664,77.551711,unknown,unknown,Mysore Road,2024-03-11 19:18:30.678000+00:00,,False,High,unknown,closed,BMTC Bus off agide sir starting problem toll gate jn out going side sir,bmtc_bus,Byatarayanapura,,,,,,FKUSR00538,,19.0
FKID000853,unplanned,vehicle_breakdown,"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",13.0196389,77.5840125,unknown,unknown,Bellary Road 1,2024-02-10 00:24:33.326000+00:00,,False,High,unknown,closed,this ambulance breakdown near HMT Bhavan incoming side vehicle parking side of the road traffic flowing normal,others,R.T. Nagar,,,,,,FKUSR00539,,0.0
FKID000854,unplanned,vehicle_breakdown,"Binny Mill Main Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",13.0194507,77.5842804,unknown,unknown,Bellary Road 1,2024-02-10 00:19:52.318000+00:00,,False,High,unknown,closed,this ambulance breakdown near HMT Bhavan incoming side vehicle parking side of the road traffic flowing normal,others,R.T. Nagar,,,,,,FKUSR00539,,0.0
FKID000855,unplanned,vehicle_breakdown,"Nagarabhavi Main Road, KHCS, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",12.9590793,77.5164124,unknown,unknown,Non-corridor,2024-02-09 23:54:50.588000+00:00,,False,Low,unknown,closed,vehicle off road mechanic are coming,heavy_vehicle,Byatarayanapura,,,,,,FKUSR00540,,23.0
FKID000856,unplanned,water_logging,"10th Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",12.9994047,77.5496096,ModiBridgeJunction,West Zone 1,West of Chord Road,2024-01-01 21:07:37.305000+00:00,,True,High,unknown,closed,Sanitary water likeg,unknown,Rajajinagar,2024-02-10 02:56:33.751302+00:00,,,,,FKUSR00541,56508.9,21.0
FKID000857,unplanned,construction,"Panathur Main Road, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",12.936298,77.7054278,unknown,unknown,Non-corridor,2024-02-10 04:28:53.826000+00:00,,False,Low,unknown,closed,kptcl work at panattur main road towards kadubeesanahalli sir.traffic slow moving sir.single line traffic moving sir,unknown,HAL Old Airport,2024-02-10 20:38:12.353844+00:00,,,,,FKUSR00542,969.3,4.0
FKID000858,unplanned,vehicle_breakdown,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",12.9752244,77.5761558,unknown,unknown,Non-corridor,2024-02-10 04:19:01.747000+00:00,,False,Low,unknown,closed,volvo bmtcbus starting problem,bmtc_bus,Upparpet,2024-02-10 04:41:13.048938+00:00,,,,,FKUSR00543,22.2,4.0
FKID000859,unplanned,vehicle_breakdown,"Sri Ramana Maharshi Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",13.0031325,77.5841819,unknown,unknown,Bellary Road 1,2024-02-10 04:24:10.690000+00:00,,False,High,unknown,closed,tayr pancher,auto,Sadashivanagar,2024-02-10 05:17:18.505031+00:00,,,,,FKUSR00004,53.1,4.0
FKID000860,unplanned,vehicle_breakdown,"1st Main Road, Sterling Terraces Apartment, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",12.9276259,77.5460056,unknown,unknown,ORR West 1,2024-02-10 04:31:41.910000+00:00,,False,High,unknown,closed,ಜಾಯಿಂಟ್ ಕಟ್ ಆಗಿದೆ ಸರ್,bmtc_bus,Banashankari,2024-02-10 05:33:55.363261+00:00,,,,,FKUSR00306,62.2,4.0
FKID000861,unplanned,vehicle_breakdown,"Hennur Main Road, Ezzy Corinth, Sangam Enclave, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.0642417,77.6518426,unknown,unknown,Non-corridor,2024-02-10 02:25:30.664000+00:00,,False,Low,unknown,closed,"ನಮಸ್ತೆ ಸರ್,  ಹೆಣ್ಣೂರು ಬಾಗಲೂರು ರಸ್ತೆ ಗುಬ್ಬಿ ಕ್ರಾಸ್ ಇಂದ ಟುವರ್ಡ್ಸ್ ಬೈರತಿ ಬಂಡೆ ಕಡೆ ಹೋಗುವ ರಸ್ತೆಯಲ್ಲಿ ಟಿಪ್ಪರ್ ಲಾರಿ ಆಫ್ ರೋಡ್ ಆಗಿರುತ್ತದೆ, ಸರ್ ಟ್ರಾಫಿಕ್ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ಸರ್",heavy_vehicle,Hennuru,,,,,,FKUSR00544,,2.0
